PeriodEnd,PeriodStart,Ghi,GtiFixedTilt,GtiTracking
2022-05-30T03:00:00Z,2022-05-30T02:00:00Z,0,0,0
2022-05-30T04:00:00Z,2022-05-30T03:00:00Z,22,14,17
2022-05-30T05:00:00Z,2022-05-30T04:00:00Z,162,55,388
2022-05-30T06:00:00Z,2022-05-30T05:00:00Z,347,230,799
2022-05-30T07:00:00Z,2022-05-30T06:00:00Z,533,452,906
2022-05-30T08:00:00Z,2022-05-30T07:00:00Z,699,659,948
2022-05-30T09:00:00Z,2022-05-30T08:00:00Z,830,826,959
2022-05-30T10:00:00Z,2022-05-30T09:00:00Z,846,857,882
2022-05-30T11:00:00Z,2022-05-30T10:00:00Z,863,881,865
2022-05-30T12:00:00Z,2022-05-30T11:00:00Z,838,850,854
2022-05-30T13:00:00Z,2022-05-30T12:00:00Z,712,700,777
2022-05-30T14:00:00Z,2022-05-30T13:00:00Z,735,705,948
2022-05-30T15:00:00Z,2022-05-30T14:00:00Z,552,488,853
2022-05-30T16:00:00Z,2022-05-30T15:00:00Z,395,288,826
2022-05-30T17:00:00Z,2022-05-30T16:00:00Z,209,88,534
2022-05-30T18:00:00Z,2022-05-30T17:00:00Z,48,22,59
2022-05-30T19:00:00Z,2022-05-30T18:00:00Z,0,0,0
2022-05-30T20:00:00Z,2022-05-30T19:00:00Z,0,0,0
2022-05-30T21:00:00Z,2022-05-30T20:00:00Z,0,0,0
2022-05-30T22:00:00Z,2022-05-30T21:00:00Z,0,0,0
2022-05-30T23:00:00Z,2022-05-30T22:00:00Z,0,0,0
2022-05-31T00:00:00Z,2022-05-30T23:00:00Z,0,0,0
2022-05-31T01:00:00Z,2022-05-31T00:00:00Z,0,0,0
2022-05-31T02:00:00Z,2022-05-31T01:00:00Z,0,0,0
2022-05-31T03:00:00Z,2022-05-31T02:00:00Z,0,0,0
2022-05-31T04:00:00Z,2022-05-31T03:00:00Z,18,17,18
2022-05-31T05:00:00Z,2022-05-31T04:00:00Z,118,92,177
2022-05-31T06:00:00Z,2022-05-31T05:00:00Z,332,230,723
2022-05-31T07:00:00Z,2022-05-31T06:00:00Z,525,446,882
2022-05-31T08:00:00Z,2022-05-31T07:00:00Z,693,652,936
2022-05-31T09:00:00Z,2022-05-31T08:00:00Z,825,819,952
2022-05-31T10:00:00Z,2022-05-31T09:00:00Z,917,937,958
2022-05-31T11:00:00Z,2022-05-31T10:00:00Z,957,987,960
2022-05-31T12:00:00Z,2022-05-31T11:00:00Z,937,960,962
2022-05-31T13:00:00Z,2022-05-31T12:00:00Z,838,839,931
2022-05-31T14:00:00Z,2022-05-31T13:00:00Z,712,681,910
2022-05-31T15:00:00Z,2022-05-31T14:00:00Z,571,502,895
2022-05-31T16:00:00Z,2022-05-31T15:00:00Z,264,233,339
2022-05-31T17:00:00Z,2022-05-31T16:00:00Z,85,78,85
2022-05-31T18:00:00Z,2022-05-31T17:00:00Z,26,24,26
2022-05-31T19:00:00Z,2022-05-31T18:00:00Z,0,0,0
2022-05-31T20:00:00Z,2022-05-31T19:00:00Z,0,0,0
2022-05-31T21:00:00Z,2022-05-31T20:00:00Z,0,0,0
2022-05-31T22:00:00Z,2022-05-31T21:00:00Z,0,0,0
2022-05-31T23:00:00Z,2022-05-31T22:00:00Z,0,0,0
2022-06-01T00:00:00Z,2022-05-31T23:00:00Z,0,0,0
2022-06-01T01:00:00Z,2022-06-01T00:00:00Z,0,0,0
2022-06-01T02:00:00Z,2022-06-01T01:00:00Z,0,0,0
2022-06-01T03:00:00Z,2022-06-01T02:00:00Z,0,0,0
2022-06-01T04:00:00Z,2022-06-01T03:00:00Z,19,16,18
2022-06-01T05:00:00Z,2022-06-01T04:00:00Z,142,72,294
2022-06-01T06:00:00Z,2022-06-01T05:00:00Z,324,225,689
2022-06-01T07:00:00Z,2022-06-01T06:00:00Z,509,433,834
2022-06-01T08:00:00Z,2022-06-01T07:00:00Z,675,634,901
2022-06-01T09:00:00Z,2022-06-01T08:00:00Z,810,802,931
2022-06-01T10:00:00Z,2022-06-01T09:00:00Z,916,934,956
2022-06-01T11:00:00Z,2022-06-01T10:00:00Z,955,984,958
2022-06-01T12:00:00Z,2022-06-01T11:00:00Z,935,957,960
2022-06-01T13:00:00Z,2022-06-01T12:00:00Z,858,859,959
2022-06-01T14:00:00Z,2022-06-01T13:00:00Z,737,705,950
2022-06-01T15:00:00Z,2022-06-01T14:00:00Z,579,507,916
2022-06-01T16:00:00Z,2022-06-01T15:00:00Z,399,288,832
2022-06-01T17:00:00Z,2022-06-01T16:00:00Z,213,88,548
2022-06-01T18:00:00Z,2022-06-01T17:00:00Z,51,23,64
2022-06-01T19:00:00Z,2022-06-01T18:00:00Z,0,0,0
2022-06-01T20:00:00Z,2022-06-01T19:00:00Z,0,0,0
2022-06-01T21:00:00Z,2022-06-01T20:00:00Z,0,0,0
2022-06-01T22:00:00Z,2022-06-01T21:00:00Z,0,0,0
2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,0,0,0
2022-06-02T00:00:00Z,2022-06-01T23:00:00Z,0,0,0
2022-06-02T01:00:00Z,2022-06-02T00:00:00Z,0,0,0
2022-06-02T02:00:00Z,2022-06-02T01:00:00Z,0,0,0
2022-06-02T03:00:00Z,2022-06-02T02:00:00Z,0,0,0
2022-06-02T04:00:00Z,2022-06-02T03:00:00Z,26,13,17
2022-06-02T05:00:00Z,2022-06-02T04:00:00Z,167,54,401
2022-06-02T06:00:00Z,2022-06-02T05:00:00Z,351,230,805
2022-06-02T07:00:00Z,2022-06-02T06:00:00Z,537,451,909
2022-06-02T08:00:00Z,2022-06-02T07:00:00Z,704,660,954
2022-06-02T09:00:00Z,2022-06-02T08:00:00Z,837,829,967
2022-06-02T10:00:00Z,2022-06-02T09:00:00Z,925,942,966
2022-06-02T11:00:00Z,2022-06-02T10:00:00Z,962,989,965
2022-06-02T12:00:00Z,2022-06-02T11:00:00Z,943,965,968
2022-06-02T13:00:00Z,2022-06-02T12:00:00Z,869,869,970
2022-06-02T14:00:00Z,2022-06-02T13:00:00Z,746,712,961
2022-06-02T15:00:00Z,2022-06-02T14:00:00Z,587,513,926
2022-06-02T16:00:00Z,2022-06-02T15:00:00Z,404,292,840
2022-06-02T17:00:00Z,2022-06-02T16:00:00Z,216,90,553
2022-06-02T18:00:00Z,2022-06-02T17:00:00Z,52,23,66
2022-06-02T19:00:00Z,2022-06-02T18:00:00Z,0,0,0
2022-06-02T20:00:00Z,2022-06-02T19:00:00Z,0,0,0
2022-06-02T21:00:00Z,2022-06-02T20:00:00Z,0,0,0
2022-06-02T22:00:00Z,2022-06-02T21:00:00Z,0,0,0
2022-06-02T23:00:00Z,2022-06-02T22:00:00Z,0,0,0
2022-06-03T00:00:00Z,2022-06-02T23:00:00Z,0,0,0
2022-06-03T01:00:00Z,2022-06-03T00:00:00Z,0,0,0
2022-06-03T02:00:00Z,2022-06-03T01:00:00Z,0,0,0
2022-06-03T03:00:00Z,2022-06-03T02:00:00Z,0,0,0
2022-06-03T04:00:00Z,2022-06-03T03:00:00Z,27,13,17
2022-06-03T05:00:00Z,2022-06-03T04:00:00Z,166,56,391
2022-06-03T06:00:00Z,2022-06-03T05:00:00Z,351,231,796
2022-06-03T07:00:00Z,2022-06-03T06:00:00Z,538,452,908
2022-06-03T08:00:00Z,2022-06-03T07:00:00Z,704,658,952
2022-06-03T09:00:00Z,2022-06-03T08:00:00Z,834,824,963
2022-06-03T10:00:00Z,2022-06-03T09:00:00Z,924,939,964
2022-06-03T11:00:00Z,2022-06-03T10:00:00Z,959,984,962
2022-06-03T12:00:00Z,2022-06-03T11:00:00Z,936,955,960
2022-06-03T13:00:00Z,2022-06-03T12:00:00Z,857,855,955
2022-06-03T14:00:00Z,2022-06-03T13:00:00Z,734,699,941
2022-06-03T15:00:00Z,2022-06-03T14:00:00Z,576,503,900
2022-06-03T16:00:00Z,2022-06-03T15:00:00Z,353,278,624
2022-06-03T17:00:00Z,2022-06-03T16:00:00Z,177,119,336
2022-06-03T18:00:00Z,2022-06-03T17:00:00Z,44,35,45
2022-06-03T19:00:00Z,2022-06-03T18:00:00Z,0,0,0
2022-06-03T20:00:00Z,2022-06-03T19:00:00Z,0,0,0
2022-06-03T21:00:00Z,2022-06-03T20:00:00Z,0,0,0
2022-06-03T22:00:00Z,2022-06-03T21:00:00Z,0,0,0
2022-06-03T23:00:00Z,2022-06-03T22:00:00Z,0,0,0
2022-06-04T00:00:00Z,2022-06-03T23:00:00Z,0,0,0
2022-06-04T01:00:00Z,2022-06-04T00:00:00Z,0,0,0
2022-06-04T02:00:00Z,2022-06-04T01:00:00Z,0,0,0
2022-06-04T03:00:00Z,2022-06-04T02:00:00Z,0,0,0
2022-06-04T04:00:00Z,2022-06-04T03:00:00Z,16,15,16
2022-06-04T05:00:00Z,2022-06-04T04:00:00Z,93,81,103
2022-06-04T06:00:00Z,2022-06-04T05:00:00Z,258,211,394
2022-06-04T07:00:00Z,2022-06-04T06:00:00Z,330,296,401
2022-06-04T08:00:00Z,2022-06-04T07:00:00Z,480,451,555
2022-06-04T09:00:00Z,2022-06-04T08:00:00Z,673,649,747
2022-06-04T10:00:00Z,2022-06-04T09:00:00Z,364,335,364
2022-06-04T11:00:00Z,2022-06-04T10:00:00Z,550,532,551
2022-06-04T12:00:00Z,2022-06-04T11:00:00Z,886,898,908
2022-06-04T13:00:00Z,2022-06-04T12:00:00Z,833,829,925
2022-06-04T14:00:00Z,2022-06-04T13:00:00Z,716,682,909
2022-06-04T15:00:00Z,2022-06-04T14:00:00Z,555,485,850
2022-06-04T16:00:00Z,2022-06-04T15:00:00Z,387,285,772
2022-06-04T17:00:00Z,2022-06-04T16:00:00Z,192,108,413
2022-06-04T18:00:00Z,2022-06-04T17:00:00Z,49,27,63
2022-06-04T19:00:00Z,2022-06-04T18:00:00Z,0,0,0
2022-06-04T20:00:00Z,2022-06-04T19:00:00Z,0,0,0
2022-06-04T21:00:00Z,2022-06-04T20:00:00Z,0,0,0
2022-06-04T22:00:00Z,2022-06-04T21:00:00Z,0,0,0
2022-06-04T23:00:00Z,2022-06-04T22:00:00Z,0,0,0
2022-06-05T00:00:00Z,2022-06-04T23:00:00Z,0,0,0
2022-06-05T01:00:00Z,2022-06-05T00:00:00Z,0,0,0
2022-06-05T02:00:00Z,2022-06-05T01:00:00Z,0,0,0
2022-06-05T03:00:00Z,2022-06-05T02:00:00Z,0,0,0
2022-06-05T04:00:00Z,2022-06-05T03:00:00Z,21,18,21
2022-06-05T05:00:00Z,2022-06-05T04:00:00Z,146,76,292
2022-06-05T06:00:00Z,2022-06-05T05:00:00Z,338,226,741
2022-06-05T07:00:00Z,2022-06-05T06:00:00Z,522,438,867
2022-06-05T08:00:00Z,2022-06-05T07:00:00Z,686,640,921
2022-06-05T09:00:00Z,2022-06-05T08:00:00Z,814,802,937
2022-06-05T10:00:00Z,2022-06-05T09:00:00Z,904,915,943
2022-06-05T11:00:00Z,2022-06-05T10:00:00Z,940,960,943
2022-06-05T12:00:00Z,2022-06-05T11:00:00Z,914,928,936
2022-06-05T13:00:00Z,2022-06-05T12:00:00Z,834,828,924
2022-06-05T14:00:00Z,2022-06-05T13:00:00Z,715,679,905
2022-06-05T15:00:00Z,2022-06-05T14:00:00Z,561,491,858
2022-06-05T16:00:00Z,2022-06-05T15:00:00Z,340,269,580
2022-06-05T17:00:00Z,2022-06-05T16:00:00Z,166,121,288
2022-06-05T18:00:00Z,2022-06-05T17:00:00Z,43,35,44
2022-06-05T19:00:00Z,2022-06-05T18:00:00Z,0,0,0
2022-06-05T20:00:00Z,2022-06-05T19:00:00Z,0,0,0
2022-06-05T21:00:00Z,2022-06-05T20:00:00Z,0,0,0
2022-06-05T22:00:00Z,2022-06-05T21:00:00Z,0,0,0
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,0,0,0
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,0,0,0
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,0,0,0
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,0,0,0
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,0,0,0
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,10,9,10
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,105,87,141
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,301,218,585
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,482,410,755
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,651,607,854
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,792,777,905
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,901,911,940
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,937,957,940
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,918,932,941
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,844,838,938
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,723,687,920
2022-06-06T15:00:00Z,2022-06-06T14:00:00Z,566,493,872
2022-06-06T16:00:00Z,2022-06-06T15:00:00Z,351,278,607
2022-06-06T17:00:00Z,2022-06-06T16:00:00Z,127,117,128
2022-06-06T18:00:00Z,2022-06-06T17:00:00Z,44,37,47
2022-06-06T19:00:00Z,2022-06-06T18:00:00Z,0,0,0
2022-06-06T20:00:00Z,2022-06-06T19:00:00Z,0,0,0
2022-06-06T21:00:00Z,2022-06-06T20:00:00Z,0,0,0
2022-06-06T22:00:00Z,2022-06-06T21:00:00Z,0,0,0
2022-06-06T23:00:00Z,2022-06-06T22:00:00Z,0,0,0
2022-06-07T00:00:00Z,2022-06-06T23:00:00Z,0,0,0
2022-06-07T01:00:00Z,2022-06-07T00:00:00Z,0,0,0
2022-06-07T02:00:00Z,2022-06-07T01:00:00Z,0,0,0
2022-06-07T03:00:00Z,2022-06-07T02:00:00Z,0,0,0
2022-06-07T04:00:00Z,2022-06-07T03:00:00Z,14,13,14
2022-06-07T05:00:00Z,2022-06-07T04:00:00Z,99,91,99
2022-06-07T06:00:00Z,2022-06-07T05:00:00Z,319,226,641
2022-06-07T07:00:00Z,2022-06-07T06:00:00Z,513,430,842
2022-06-07T08:00:00Z,2022-06-07T07:00:00Z,677,629,904
2022-06-07T09:00:00Z,2022-06-07T08:00:00Z,763,744,871
2022-06-07T10:00:00Z,2022-06-07T09:00:00Z,736,725,758
2022-06-07T11:00:00Z,2022-06-07T10:00:00Z,809,810,811
2022-06-07T12:00:00Z,2022-06-07T11:00:00Z,848,853,866
2022-06-07T13:00:00Z,2022-06-07T12:00:00Z,766,753,841
2022-06-07T14:00:00Z,2022-06-07T13:00:00Z,723,685,919
2022-06-07T15:00:00Z,2022-06-07T14:00:00Z,576,501,889
2022-06-07T16:00:00Z,2022-06-07T15:00:00Z,397,289,793
2022-06-07T17:00:00Z,2022-06-07T16:00:00Z,204,104,466
2022-06-07T18:00:00Z,2022-06-07T17:00:00Z,52,30,61
2022-06-07T19:00:00Z,2022-06-07T18:00:00Z,0,0,0
2022-06-07T20:00:00Z,2022-06-07T19:00:00Z,0,0,0
2022-06-07T21:00:00Z,2022-06-07T20:00:00Z,0,0,0
2022-06-07T22:00:00Z,2022-06-07T21:00:00Z,0,0,0
2022-06-07T23:00:00Z,2022-06-07T22:00:00Z,0,0,0
2022-06-08T00:00:00Z,2022-06-07T23:00:00Z,0,0,0
2022-06-08T01:00:00Z,2022-06-08T00:00:00Z,0,0,0
2022-06-08T02:00:00Z,2022-06-08T01:00:00Z,0,0,0
2022-06-08T03:00:00Z,2022-06-08T02:00:00Z,0,0,0
2022-06-08T04:00:00Z,2022-06-08T03:00:00Z,20,16,19
2022-06-08T05:00:00Z,2022-06-08T04:00:00Z,143,82,277
2022-06-08T06:00:00Z,2022-06-08T05:00:00Z,340,224,747
2022-06-08T07:00:00Z,2022-06-08T06:00:00Z,521,435,863
2022-06-08T08:00:00Z,2022-06-08T07:00:00Z,683,634,915
2022-06-08T09:00:00Z,2022-06-08T08:00:00Z,516,483,551
2022-06-08T10:00:00Z,2022-06-08T09:00:00Z,427,393,427
2022-06-08T11:00:00Z,2022-06-08T10:00:00Z,375,346,375
2022-06-08T12:00:00Z,2022-06-08T11:00:00Z,133,123,133
2022-06-08T13:00:00Z,2022-06-08T12:00:00Z,215,198,215
2022-06-08T14:00:00Z,2022-06-08T13:00:00Z,647,608,807
2022-06-08T15:00:00Z,2022-06-08T14:00:00Z,570,496,872
2022-06-08T16:00:00Z,2022-06-08T15:00:00Z,395,288,781
2022-06-08T17:00:00Z,2022-06-08T16:00:00Z,169,123,299
2022-06-08T18:00:00Z,2022-06-08T17:00:00Z,34,31,34
2022-06-08T19:00:00Z,2022-06-08T18:00:00Z,0,0,0
2022-06-08T20:00:00Z,2022-06-08T19:00:00Z,0,0,0
2022-06-08T21:00:00Z,2022-06-08T20:00:00Z,0,0,0
2022-06-08T22:00:00Z,2022-06-08T21:00:00Z,0,0,0
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,0,0,0
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,0,0,0
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,0,0,0
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,0,0,0
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,0,0,0
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,14,13,14
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,85,78,85
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,144,132,144
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,256,236,256
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,584,542,732
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,380,352,385
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,195,180,195
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,146,134,146
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,117,108,117
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,68,62,68
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,38,35,38
2022-06-09T15:00:00Z,2022-06-09T14:00:00Z,51,47,51
2022-06-09T16:00:00Z,2022-06-09T15:00:00Z,111,103,111
2022-06-09T17:00:00Z,2022-06-09T16:00:00Z,103,95,103
2022-06-09T18:00:00Z,2022-06-09T17:00:00Z,26,24,26
2022-06-09T19:00:00Z,2022-06-09T18:00:00Z,0,0,0
2022-06-09T20:00:00Z,2022-06-09T19:00:00Z,0,0,0
2022-06-09T21:00:00Z,2022-06-09T20:00:00Z,0,0,0
2022-06-09T22:00:00Z,2022-06-09T21:00:00Z,0,0,0
2022-06-09T23:00:00Z,2022-06-09T22:00:00Z,0,0,0
2022-06-10T00:00:00Z,2022-06-09T23:00:00Z,0,0,0
2022-06-10T01:00:00Z,2022-06-10T00:00:00Z,0,0,0
2022-06-10T02:00:00Z,2022-06-10T01:00:00Z,0,0,0
2022-06-10T03:00:00Z,2022-06-10T02:00:00Z,0,0,0
2022-06-10T04:00:00Z,2022-06-10T03:00:00Z,15,14,15
2022-06-10T05:00:00Z,2022-06-10T04:00:00Z,55,51,55
2022-06-10T06:00:00Z,2022-06-10T05:00:00Z,114,105,114
2022-06-10T07:00:00Z,2022-06-10T06:00:00Z,255,235,258
2022-06-10T08:00:00Z,2022-06-10T07:00:00Z,391,361,392
2022-06-10T09:00:00Z,2022-06-10T08:00:00Z,764,745,861
2022-06-10T10:00:00Z,2022-06-10T09:00:00Z,658,633,674
2022-06-10T11:00:00Z,2022-06-10T10:00:00Z,392,361,392
2022-06-10T12:00:00Z,2022-06-10T11:00:00Z,255,235,255
2022-06-10T13:00:00Z,2022-06-10T12:00:00Z,214,197,214
2022-06-10T14:00:00Z,2022-06-10T13:00:00Z,192,177,192
2022-06-10T15:00:00Z,2022-06-10T14:00:00Z,160,147,160
2022-06-10T16:00:00Z,2022-06-10T15:00:00Z,94,86,94
2022-06-10T17:00:00Z,2022-06-10T16:00:00Z,48,44,48
2022-06-10T18:00:00Z,2022-06-10T17:00:00Z,23,21,23
2022-06-10T19:00:00Z,2022-06-10T18:00:00Z,0,0,0
2022-06-10T20:00:00Z,2022-06-10T19:00:00Z,0,0,0
2022-06-10T21:00:00Z,2022-06-10T20:00:00Z,0,0,0
2022-06-10T22:00:00Z,2022-06-10T21:00:00Z,0,0,0
2022-06-10T23:00:00Z,2022-06-10T22:00:00Z,0,0,0
2022-06-11T00:00:00Z,2022-06-10T23:00:00Z,0,0,0
2022-06-11T01:00:00Z,2022-06-11T00:00:00Z,0,0,0
2022-06-11T02:00:00Z,2022-06-11T01:00:00Z,0,0,0
2022-06-11T03:00:00Z,2022-06-11T02:00:00Z,0,0,0
2022-06-11T04:00:00Z,2022-06-11T03:00:00Z,12,11,12
2022-06-11T05:00:00Z,2022-06-11T04:00:00Z,73,67,73
2022-06-11T06:00:00Z,2022-06-11T05:00:00Z,100,93,100
2022-06-11T07:00:00Z,2022-06-11T06:00:00Z,164,151,164
2022-06-11T08:00:00Z,2022-06-11T07:00:00Z,273,252,273
2022-06-11T09:00:00Z,2022-06-11T08:00:00Z,614,590,662
2022-06-11T10:00:00Z,2022-06-11T09:00:00Z,862,862,900
2022-06-11T11:00:00Z,2022-06-11T10:00:00Z,523,484,523
2022-06-11T12:00:00Z,2022-06-11T11:00:00Z,571,534,572
2022-06-11T13:00:00Z,2022-06-11T12:00:00Z,430,396,430
2022-06-11T14:00:00Z,2022-06-11T13:00:00Z,511,474,574
2022-06-11T15:00:00Z,2022-06-11T14:00:00Z,575,497,884
2022-06-11T16:00:00Z,2022-06-11T15:00:00Z,408,292,820
2022-06-11T17:00:00Z,2022-06-11T16:00:00Z,207,110,467
2022-06-11T18:00:00Z,2022-06-11T17:00:00Z,60,28,78
2022-06-11T19:00:00Z,2022-06-11T18:00:00Z,0,0,0
2022-06-11T20:00:00Z,2022-06-11T19:00:00Z,0,0,0
2022-06-11T21:00:00Z,2022-06-11T20:00:00Z,0,0,0
2022-06-11T22:00:00Z,2022-06-11T21:00:00Z,0,0,0
2022-06-11T23:00:00Z,2022-06-11T22:00:00Z,0,0,0
2022-06-12T00:00:00Z,2022-06-11T23:00:00Z,0,0,0
2022-06-12T01:00:00Z,2022-06-12T00:00:00Z,0,0,0
2022-06-12T02:00:00Z,2022-06-12T01:00:00Z,0,0,0
2022-06-12T03:00:00Z,2022-06-12T02:00:00Z,0,0,0
2022-06-12T04:00:00Z,2022-06-12T03:00:00Z,18,17,18
2022-06-12T05:00:00Z,2022-06-12T04:00:00Z,160,63,360
2022-06-12T06:00:00Z,2022-06-12T05:00:00Z,344,222,761
2022-06-12T07:00:00Z,2022-06-12T06:00:00Z,528,436,880
2022-06-12T08:00:00Z,2022-06-12T07:00:00Z,692,638,932
2022-06-12T09:00:00Z,2022-06-12T08:00:00Z,823,803,949
2022-06-12T10:00:00Z,2022-06-12T09:00:00Z,886,889,925
2022-06-12T11:00:00Z,2022-06-12T10:00:00Z,873,879,876
2022-06-12T12:00:00Z,2022-06-12T11:00:00Z,586,553,589
2022-06-12T13:00:00Z,2022-06-12T12:00:00Z,587,560,611
2022-06-12T14:00:00Z,2022-06-12T13:00:00Z,658,619,807
2022-06-12T15:00:00Z,2022-06-12T14:00:00Z,434,384,568
2022-06-12T16:00:00Z,2022-06-12T15:00:00Z,343,268,586
2022-06-12T17:00:00Z,2022-06-12T16:00:00Z,175,125,308
2022-06-12T18:00:00Z,2022-06-12T17:00:00Z,39,35,38
2022-06-12T19:00:00Z,2022-06-12T18:00:00Z,0,0,0
2022-06-12T20:00:00Z,2022-06-12T19:00:00Z,0,0,0
2022-06-12T21:00:00Z,2022-06-12T20:00:00Z,0,0,0
2022-06-12T22:00:00Z,2022-06-12T21:00:00Z,0,0,0
2022-06-12T23:00:00Z,2022-06-12T22:00:00Z,0,0,0
2022-06-13T00:00:00Z,2022-06-12T23:00:00Z,0,0,0
2022-06-13T01:00:00Z,2022-06-13T00:00:00Z,0,0,0
2022-06-13T02:00:00Z,2022-06-13T01:00:00Z,0,0,0
2022-06-13T03:00:00Z,2022-06-13T02:00:00Z,0,0,0
2022-06-13T04:00:00Z,2022-06-13T03:00:00Z,18,15,18
2022-06-13T05:00:00Z,2022-06-13T04:00:00Z,145,75,286
2022-06-13T06:00:00Z,2022-06-13T05:00:00Z,336,219,733
2022-06-13T07:00:00Z,2022-06-13T06:00:00Z,497,413,808
2022-06-13T08:00:00Z,2022-06-13T07:00:00Z,683,629,917
2022-06-13T09:00:00Z,2022-06-13T08:00:00Z,814,793,938
2022-06-13T10:00:00Z,2022-06-13T09:00:00Z,905,909,946
2022-06-13T11:00:00Z,2022-06-13T10:00:00Z,942,956,945
2022-06-13T12:00:00Z,2022-06-13T11:00:00Z,875,880,894
2022-06-13T13:00:00Z,2022-06-13T12:00:00Z,826,815,909
2022-06-13T14:00:00Z,2022-06-13T13:00:00Z,578,541,679
2022-06-13T15:00:00Z,2022-06-13T14:00:00Z,512,453,720
2022-06-13T16:00:00Z,2022-06-13T15:00:00Z,387,285,740
2022-06-13T17:00:00Z,2022-06-13T16:00:00Z,176,126,304
2022-06-13T18:00:00Z,2022-06-13T17:00:00Z,45,41,46
2022-06-13T19:00:00Z,2022-06-13T18:00:00Z,0,0,0
2022-06-13T20:00:00Z,2022-06-13T19:00:00Z,0,0,0
2022-06-13T21:00:00Z,2022-06-13T20:00:00Z,0,0,0
2022-06-13T22:00:00Z,2022-06-13T21:00:00Z,0,0,0
2022-06-13T23:00:00Z,2022-06-13T22:00:00Z,0,0,0
2022-06-14T00:00:00Z,2022-06-13T23:00:00Z,0,0,0
2022-06-14T01:00:00Z,2022-06-14T00:00:00Z,0,0,0
2022-06-14T02:00:00Z,2022-06-14T01:00:00Z,0,0,0
2022-06-14T03:00:00Z,2022-06-14T02:00:00Z,0,0,0
2022-06-14T04:00:00Z,2022-06-14T03:00:00Z,23,19,22
2022-06-14T05:00:00Z,2022-06-14T04:00:00Z,154,69,331
2022-06-14T06:00:00Z,2022-06-14T05:00:00Z,341,221,745
2022-06-14T07:00:00Z,2022-06-14T06:00:00Z,524,432,868
2022-06-14T08:00:00Z,2022-06-14T07:00:00Z,689,634,926
2022-06-14T09:00:00Z,2022-06-14T08:00:00Z,821,800,946
2022-06-14T10:00:00Z,2022-06-14T09:00:00Z,908,910,948
2022-06-14T11:00:00Z,2022-06-14T10:00:00Z,942,955,945
2022-06-14T12:00:00Z,2022-06-14T11:00:00Z,869,872,887
2022-06-14T13:00:00Z,2022-06-14T12:00:00Z,694,673,743
2022-06-14T14:00:00Z,2022-06-14T13:00:00Z,555,523,625
2022-06-14T15:00:00Z,2022-06-14T14:00:00Z,158,146,158
2022-06-14T16:00:00Z,2022-06-14T15:00:00Z,224,198,269
2022-06-14T17:00:00Z,2022-06-14T16:00:00Z,118,106,128
2022-06-14T18:00:00Z,2022-06-14T17:00:00Z,39,35,39
2022-06-14T19:00:00Z,2022-06-14T18:00:00Z,0,0,0
2022-06-14T20:00:00Z,2022-06-14T19:00:00Z,0,0,0
2022-06-14T21:00:00Z,2022-06-14T20:00:00Z,0,0,0
2022-06-14T22:00:00Z,2022-06-14T21:00:00Z,0,0,0
2022-06-14T23:00:00Z,2022-06-14T22:00:00Z,0,0,0
2022-06-15T00:00:00Z,2022-06-14T23:00:00Z,0,0,0
2022-06-15T01:00:00Z,2022-06-15T00:00:00Z,0,0,0
2022-06-15T02:00:00Z,2022-06-15T01:00:00Z,0,0,0
2022-06-15T03:00:00Z,2022-06-15T02:00:00Z,0,0,0
2022-06-15T04:00:00Z,2022-06-15T03:00:00Z,24,19,22
2022-06-15T05:00:00Z,2022-06-15T04:00:00Z,150,75,304
